round,case_id,path,scope,phase,phase_count,elapsed_sec,scope_elapsed_sec
2,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,minio.tile_upload,1,0.059493,0.411364
2,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,source.raster_open,1,0.008817,0.411364
2,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,entity.tile_checksum,1,2.9e-05,0.411364
2,optical_isea4h,datasets[0].timings.units[1].workers[1],raster_worker,grid.window_calculation,1,0.000361,0.411364
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.cache,1,0.00022,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.geometry,1,0.004617,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_stat,1,0.006882,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.checksum,1,0.05059,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.download,1,0.0,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_mask,1,0.166745,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_write,1,0.094625,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,minio.tile_upload,1,0.050821,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,source.raster_open,1,0.009751,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,entity.tile_checksum,1,0.000638,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[2],raster_worker,grid.window_calculation,1,0.000343,0.386451
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.cache,1,0.00025,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.geometry,1,0.004795,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,minio.tile_stat,1,0.009582,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.checksum,1,0.033584,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.download,1,0.0,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_mask,1,0.157748,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_write,1,0.128247,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,minio.tile_upload,1,0.078575,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,source.raster_open,1,0.009742,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,entity.tile_checksum,1,0.001987,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[3],raster_worker,grid.window_calculation,1,0.000386,0.426137
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.cache,1,0.0003,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.geometry,1,0.004308,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_stat,1,0.007325,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.checksum,1,0.03346,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.download,1,0.0,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_mask,1,0.760039,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_write,1,0.565778,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,minio.tile_upload,1,0.068046,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,source.raster_open,1,0.009193,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,entity.tile_checksum,1,0.002124,1.452647
2,optical_isea4h,datasets[0].timings.units[1].workers[4],raster_worker,grid.window_calculation,1,0.000353,1.452647
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.cache,1,0.000185,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.geometry,1,0.003791,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,minio.tile_stat,1,0.006728,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.checksum,1,0.032575,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.download,1,0.0,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_mask,1,0.1537,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_write,1,0.107031,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,minio.tile_upload,1,0.02712,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,source.raster_open,1,0.008572,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,entity.tile_checksum,1,0.000174,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[0],raster_worker,grid.window_calculation,1,0.00029,0.341033
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.cache,1,0.000297,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.geometry,1,0.004637,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,minio.tile_stat,1,0.008055,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.checksum,1,0.034377,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.download,1,0.0,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_mask,1,0.162385,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_write,1,0.112204,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,minio.tile_upload,1,0.030061,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,source.raster_open,1,0.009933,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,entity.tile_checksum,1,3e-05,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[1],raster_worker,grid.window_calculation,1,0.000338,0.363379
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.cache,1,0.000271,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.geometry,1,0.004554,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,minio.tile_stat,1,0.007171,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.checksum,1,0.050539,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.download,1,0.0,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_mask,1,0.204366,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_write,1,0.095023,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,minio.tile_upload,1,0.061502,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,source.raster_open,1,0.010199,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,entity.tile_checksum,1,0.000554,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[2],raster_worker,grid.window_calculation,1,0.000359,0.435781
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.cache,1,0.000189,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.geometry,1,0.018734,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,minio.tile_stat,1,0.00657,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.checksum,1,0.030572,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.download,1,0.0,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_mask,1,0.155662,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_write,1,0.10917,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,minio.tile_upload,1,0.084895,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,source.raster_open,1,0.009002,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,entity.tile_checksum,1,0.001934,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[3],raster_worker,grid.window_calculation,1,0.000327,0.418011
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.cache,1,0.000188,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,grid.geometry,1,0.003713,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,minio.tile_stat,1,0.007445,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.checksum,1,0.030808,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.download,1,0.0,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,entity.tile_mask,1,0.751253,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,entity.tile_write,1,0.555712,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,minio.tile_upload,1,0.056401,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,source.raster_open,1,0.008755,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,entity.tile_checksum,1,0.001787,1.417602
2,optical_isea4h,datasets[0].timings.units[2].workers[4],raster_worker,grid.window_calculation,1,0.000311,1.417602
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,source.cache,1,0.000208,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,grid.geometry,1,0.004031,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,minio.tile_stat,1,0.005895,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,source.checksum,1,0.030504,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,source.download,1,0.0,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,entity.tile_mask,1,0.154436,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,entity.tile_write,1,0.106857,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,minio.tile_upload,1,0.066334,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,source.raster_open,1,0.008584,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,entity.tile_checksum,1,0.002015,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[0],raster_worker,grid.window_calculation,1,0.000289,0.38005
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.cache,1,0.00019,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,grid.geometry,1,0.018325,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,minio.tile_stat,1,0.006951,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.checksum,1,0.030931,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.download,1,0.0,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,entity.tile_mask,1,0.14932,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,entity.tile_write,1,0.169444,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,minio.tile_upload,1,0.058545,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,source.raster_open,1,0.00942,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,entity.tile_checksum,1,0.000815,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[1],raster_worker,grid.window_calculation,1,0.000309,0.445849
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.cache,1,0.000223,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,grid.geometry,1,0.020076,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,minio.tile_stat,1,0.008975,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.checksum,1,0.045609,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.download,1,0.0,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_mask,1,0.178503,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_write,1,0.123096,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,minio.tile_upload,1,0.030388,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,source.raster_open,1,0.009467,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,entity.tile_checksum,1,3.8e-05,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[2],raster_worker,grid.window_calculation,1,0.000312,0.417885
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.cache,1,0.000237,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.geometry,1,0.019767,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,minio.tile_stat,1,0.022058,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.checksum,1,0.047079,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.download,1,0.0,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_mask,1,0.170971,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_write,1,0.116652,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,minio.tile_upload,1,0.048711,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,source.raster_open,1,0.013587,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,entity.tile_checksum,1,0.000593,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[3],raster_worker,grid.window_calculation,1,0.000358,0.441285
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.cache,1,0.000261,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.geometry,1,0.005003,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,minio.tile_stat,1,0.007075,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.checksum,1,0.046871,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.download,1,0.0,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_mask,1,0.91695,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_write,1,1.462568,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,minio.tile_upload,1,0.165285,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,source.raster_open,1,0.010239,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,entity.tile_checksum,1,0.010723,2.629372
2,optical_isea4h,datasets[0].timings.units[3].workers[4],raster_worker,grid.window_calculation,1,0.000359,2.629372
2,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.013853,5.589465
2,optical_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.035494,5.589465
2,radar_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,3.939946,4.095706
2,radar_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.150783,4.095706
2,radar_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004198,4.095706
2,radar_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.01944,3.543489
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000183,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,3,0.005632,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,3,0.011681,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.01945,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,3,0.304346,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,3,0.844865,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,3,0.801554,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.017621,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,3,0.019257,2.030399
2,radar_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,3,0.000746,2.030399
2,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.080934,3.543466
2,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,17,3.359566,3.543466
2,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,1,0.0008,3.543466
2,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,2,0.051507,3.543466
2,radar_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,2,1.1e-05,3.543466
2,radar_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.166137,0.166171
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.cache,1,0.000173,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.geometry,3,0.00575,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_stat,3,0.013056,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.checksum,1,0.023591,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.download,1,0.0,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_mask,3,0.309222,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_write,3,0.832061,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,minio.tile_upload,3,0.812618,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,source.raster_open,1,0.017171,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,entity.tile_checksum,3,0.020173,2.039572
2,radar_isea4h,datasets[0].timings.units[1].workers[0],raster_worker,grid.window_calculation,3,0.000757,2.039572
2,radar_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.011982,3.939725
2,radar_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.025818,3.939725
2,product_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,2.952098,3.101685
2,product_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.143981,3.101685
2,product_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004865,3.101685
2,product_isea4h,datasets[0].timings.units[0].driver,raster_driver,grid.cover,1,0.041034,2.56761
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.cache,1,0.000198,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.geometry,1,0.003673,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_stat,1,0.00671,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.checksum,1,0.008424,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.download,1,0.0,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_mask,1,0.01468,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_write,1,0.028087,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,minio.tile_upload,1,0.052071,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,source.raster_open,1,0.017539,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,entity.tile_checksum,1,0.000171,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[0],raster_worker,grid.window_calculation,1,0.000308,0.134462
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.cache,1,0.000192,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.geometry,1,0.003583,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_stat,1,0.005611,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.checksum,1,0.004918,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.download,1,0.0,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_mask,1,0.042664,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_write,1,0.105706,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,minio.tile_upload,1,0.068545,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,source.raster_open,1,0.017633,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,entity.tile_checksum,1,0.002211,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[1],raster_worker,grid.window_calculation,1,0.000297,0.253976
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.cache,1,0.000175,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.geometry,1,0.003521,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_stat,1,0.005916,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.checksum,1,0.003551,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.download,1,0.0,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_mask,1,0.096783,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_write,1,0.269139,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,minio.tile_upload,1,0.203902,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,source.raster_open,1,0.016929,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,entity.tile_checksum,1,0.007865,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[2],raster_worker,grid.window_calculation,1,0.000283,0.610559
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.cache,1,0.00018,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.geometry,1,0.003558,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_stat,1,0.005991,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.checksum,1,0.003771,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.download,1,0.0,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_mask,1,0.145959,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_write,1,0.440094,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,minio.tile_upload,1,0.315447,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,source.raster_open,1,0.017034,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,entity.tile_checksum,1,0.012707,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[3],raster_worker,grid.window_calculation,1,0.00029,0.947611
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.cache,1,0.000224,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.geometry,1,0.004204,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_stat,1,0.007979,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.checksum,1,0.00524,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.download,1,0.0,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_mask,1,0.173794,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_write,1,0.439734,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,minio.tile_upload,1,0.189329,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,source.raster_open,1,0.018185,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,entity.tile_checksum,1,0.014,0.856212
2,product_isea4h,datasets[0].timings.units[0].workers[4],raster_worker,grid.window_calculation,1,0.000335,0.856212
2,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.init,1,0.081139,2.567561
2,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.wait,12,2.341563,2.567561
2,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.result_get,4,0.001872,2.567561
2,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,ray.task_submit,5,0.075358,2.567561
2,product_isea4h,datasets[0].timings.units[0].batch_driver,raster_batch_driver,driver.result_merge,5,2.7e-05,2.567561
2,product_isea4h,datasets[0].timings.units[0].source_preflight,source_preflight,minio.stat,1,0.15277,0.1528
2,product_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.start_output,1,0.010513,2.951871
2,product_isea4h,datasets[0].timings.workflow,workflow_dataset,opengauss.complete_output,1,0.024005,2.951871
2,carbon_isea4h,timings.job_driver,ray_job_driver,workflow.run,1,2.417546,2.574539
2,carbon_isea4h,timings.job_driver,ray_job_driver,driver.bootstrap,1,0.15164,2.574539
2,carbon_isea4h,timings.job_driver,ray_job_driver,task.start_attempt,1,0.004539,2.574539
2,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.init,1,0.079169,2.030409
2,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.wait_get,1,1.907278,2.030409
2,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,ray.task_submit,1,0.043842,2.030409
2,carbon_isea4h,datasets[0].timings.units[0].driver,carbon_driver,driver.result_merge,1,2e-06,2.030409
2,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,grid.locate,1,0.001268,0.5826
2,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.cache,1,0.46997,0.5826
2,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,grid.geometry,1,0.000627,0.5826
2,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.checksum,1,0.036804,0.5826
2,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,source.download,1,0.469583,0.5826
2,carbon_isea4h,datasets[0].timings.units[0].workers[0],carbon_worker,carbon.observation_load,1,0.070307,0.5826
